Site_Name,Year_Recorded,longitude,latitude
Cumberland Valley Car,1979,-76.16077163499995,39.982416870000066
Switcher No. 1670,1979,-76.16077163499995,39.982416870000066
Switcher No. 94,1979,-76.16077163499995,39.982416870000066
Wooden Hopper Gondola No. 1818,1979,-76.16077163499995,39.982416870000066
Hartman Cider Press,1988,-75.74908907599996,40.41087216100004
Bridge between East Manchester and Newberry Townships,1988,-76.71720369799993,40.08144899200005
Pond Mill Bridge,1988,-77.05838266699999,39.99606707300006
Bridge in Cumberland Township,1988,-77.28482731299994,39.75759304400003
Barto Bridge,1988,-75.60834866199997,40.396296015000075
Dauberville Bridge,1988,-75.97652941199993,40.45701186500003
Ironstone Bridge,1988,-75.65191829199995,40.32001900700004
Lindbergh Viaduct,1988,-75.89972319599997,40.33132649400005
S Bridge,1988,-76.21833818199997,40.37363343800007
Bridge in Albany Township,1988,-75.85554027199998,40.635266899000044
Bridge in Solebury Township,1988,-75.06346996199994,40.38581647900003
Campbell's Bridge,1988,-75.39784979299998,40.42856864000004
Newtown Creek Bridge,1988,-74.93849040099997,40.227975195000056
Bridge in Tinicum Township,1988,-75.06492030999993,40.42347392800008
Bridge in Yardley Borough,1988,-74.83339147799995,40.234178737000036
Bridge in Buckingham Township,1988,-75.02149307599996,40.281504933000065
Black Rock Bridge,1988,-75.51193700599998,40.158920204000026
Lenape Bridge,1988,-75.62936444999997,39.91508214000004
Bridge in East Fallowfield Township,1988,-75.77832162699997,39.94634101500003
County Bridge No. 101,1988,-75.83084328499996,39.99147438800003
Bridge in Fishing Creek Township,1988,-76.29553976799997,41.151472761000036
Market Street Bridge,1988,-76.88297591399999,40.257511804000046
Market Street Bridge,1988,-76.89052977299997,40.25009159800004
Bridge in Lykens Township No. 2,1988,-76.66405554599999,40.63274194200005
Soldiers and Sailors Memorial Bridge,1988,-76.87830872499995,40.26731697800005
Soldiers and Sailors Memorial Bridge,1988,-76.87920921099999,40.265860975000066
Bridge in Reed Township,1988,-76.98479604299996,40.409852183000055
Bridge in Radnor Township No. 1,1988,-75.37160051599994,40.003593608000074
Second Street Bridge,1988,-75.36033852199995,39.84487408600006
Bridge in Radnor Township No. 2,1988,-75.34387156699995,40.01142805500007
McClay's Twin Bridge (East),1988,-77.57067749099997,40.09851744200006
Bridge in Metal Township,1988,-77.77730504299996,40.12031488800005
Harrison Avenue Bridge,1988,-75.65135862599999,41.40003778700003
Old Columbia--Wrightsville Bridge,1988,-76.51102539399994,40.03055773800003
Bridge in West Earl Township,1988,-76.19986721799995,40.12841857900003
Hammer Creek Bridge,1988,-76.27884614499999,40.19676250300006
"Meyers, Albertus L., Bridge",1988,-75.47069971099995,40.59604112900007
Centennial Bridge,1988,-75.39159481899998,40.52859047800007
Bridge in Heidelberg Township,1988,-75.70983251499996,40.70080451500007
Cold Spring Bridge,1988,-75.51665400299999,40.70079663300004
Frantz's Bridge,1988,-75.65016446399994,40.65102275100003
Market Street Bridge,1988,-75.88497629199998,41.248680042000046
Bridge in City of Wilkes-Barre,1988,-75.86686737999997,41.26016751100008
Bridge in Lewis Township,1988,-76.98092831199995,41.44831898000007
Bridge in Brown Township,1988,-77.49723588799998,41.49535686300004
Bridge in Porter Township,1988,-77.27828256999999,41.18092942200008
Perkiomen Bridge,1988,-75.44786970899997,40.18423336600006
Bridge in Franconia Township,1988,-75.33855345599994,40.288395113000036
Bridge in Upper Frederick Township,1988,-75.48492253899997,40.27453673800005
Bryn Athyn--Lower Moreland Bridge,1988,-75.07464754199998,40.15877372600005
Sutch Road Bridge in Marlborough Township,1988,-75.42293188399998,40.367757321000056
County Bridge No. 54,1988,-75.21655300399993,40.13967450400003
Swamp Creek Road Bridge,1988,-75.44944528299999,40.334232443000076
Bridge in Hatfield Township,1988,-75.27277134999997,40.28388569400005
Bridge in Upper Fredrick Township,1988,-75.54371156899998,40.28625599500003
Bridge in Bangor Borough,1988,-75.20728991399994,40.86941954100007
Bridge in Williams Township,1988,-75.23119047699998,40.61091623100003
Watsontown River Bridge,1988,-76.86509598399994,41.080962587000045
Bridge in Newport Borough,1988,-77.12978169699994,40.47438012300006
Adams Avenue Bridge in Philadelphia,1988,-75.11285364099996,40.042067925000026
Belmont Avenue Bridge in Philadelphia,1988,-75.21796791699995,39.993535303000044
City Line Avenue Bridge,1988,-75.25870289999995,39.985342392000064
Frankford Avenue Bridge,1988,-74.98085217199997,40.06473605100007
Frankford Avenue Bridge,1988,-75.02048092399997,40.04365295100007
Holme Avenue Bridge,1988,-75.02306418699999,40.05644627700008
Ridge Avenue Bridge in Philadelphia,1988,-75.20678616399994,40.01481892400005
Thirty-third Street Bridge in Philadelphia,1988,-75.18957878399993,39.97880896800007
Wissahickon Memorial Bridge,1988,-75.19579805299998,40.02420814100003
Bridge between Monroe and Penn Townships,1988,-76.87097067199994,40.82558850800007
Bridge in Gibson Borough,1988,-75.63051144899998,41.742164847000026
Bridge in Dreher Township,1988,-75.33078422199998,41.28827626100008
Bridge in Nicholson Township,1988,-75.82298313199993,41.60475489300006
Bridge in Washington Township,1988,-76.97453133799996,40.00878867900008
Kise Mill Bridge,1988,-76.81017303899995,40.11552689500007
County Bridge No. 171,1988,-75.50048905999995,40.05355990500004
Brower's  Bridge,1988,-75.76909320699997,40.14758115500007
Bridge in Lykens Township No. 1,1988,-76.69251570499995,40.64394855100005
McClay's Twin Bridge (West),1988,-77.56960912599999,40.09818085000006
Bridge between Guilford and Hamilton Townships,1988,-77.71297873699996,39.886012153000024
Bridge in Upper Merion Township,1988,-75.34063925199996,40.06891914600004
Horse Valley Bridge,1988,-77.75907680899996,40.06589385500007
Allenwood River Bridge,1988,-76.88991034799994,41.10776001000005
USS BECUNA (SS-319),1978,-75.14172153599998,39.943378205000045
Mercer's Mill Covered Bridge,1980,-75.98132027799994,39.931462632000034
County Bridge No. 36,1988,-75.09319914899999,40.91857581700003
Bridge in Athens Township,1988,-76.51398565799997,41.957997599000066
Marshall's Bridge,1988,-75.75823092399997,40.056570356000066
Bridge in West Fallowfield Township,1988,-75.99161817199996,39.88281282200006
County Bridge No. 148,1988,-75.55121802399998,39.931698503000064
Hillsgrove Covered Bridge,1973,-76.67107540799998,41.46090493600008
Millanville--Skinners Falls Bridge,1988,-75.05823358299995,41.66967069700007
Pond Eddy Bridge,1988,-74.81994167999994,41.43931697700003
Heikes Covered Bridge,1980,-77.14602122499997,39.97816970900004
Sauck's Covered Bridge,1980,-77.27610960799996,39.797673658000065
Jacks Mountain Covered Bridge,1980,-77.38670477199997,39.76716136500005
John's Burnt Mill Bridge,1974,-77.07954775999997,39.83244840800006
Dreibelbis Station Bridge,1981,-75.87955603199998,40.55472772600007
Kutz's Mill Bridge,1981,-75.80537367199997,40.53454887100003
Greisemer's Mill Bridge,1981,-75.73807501499994,40.36292378200005
Pleasantville Bridge,1981,-75.73872242899995,40.379046293000044
Wertz's Covered Bridge,1978,-75.97843412799995,40.36870602100004
Knapp's Covered Bridge,1980,-76.55325373499994,41.78598714900005
Knecht's Mill Covered Bridge,1980,-75.25065900299995,40.56970494300003
Erwinna Covered Bridge,1980,-75.07443897699994,40.50256766800004
Bridge Valley Bridge,1984,-75.08324502599999,40.27616094200005
Pine Valley Covered Bridge,1980,-75.18742491999996,40.305318509000074
Loux Covered Bridge,1980,-75.12763194499996,40.42252020500007
Cabin Run Covered Bridge,1980,-75.11212532699994,40.242531334000034
Frankenfield Covered Bridge,1980,-75.09941945299994,40.47570175200008
Sheard's Mill Covered Bridge,1980,-75.27853555699994,40.454956363000065
Little Gap Covered Bridge,1980,-75.52241141699994,40.83130408300008
Hall's Bridge,1973,-75.62045610999996,40.14766566000003
County Bridge No. 124,1988,-75.74390079899996,40.010536029000036
Gibson's Covered Bridge,1980,-75.68286335199997,39.97622545100006
Larkin Covered Bridge,1980,-75.72039233799995,40.071047028000066
Kennedy Bridge,1974,-75.57636764899996,40.14041690200003
Bartram's Covered Bridge,1980,-75.43724236599996,39.98993878600004
Glen Hope Covered Bridge,1980,-75.90746440499998,39.72700178400004
Rudolph and Arthur Covered Bridge,1980,-75.88226699899997,39.745847007000066
Speakman No. 1,1980,-75.82260074599998,39.929456627000036
"Speakman No. 2, Mary Ann Pyle Bridge",1980,-75.79992653399995,39.92195738100003
Rapps Bridge,1973,-75.54243240099999,40.13941046000008
"Stevens, Linton, Covered Bridge",1980,-75.91240589099993,39.75660578900005
Hare's Hill Road Bridge,1978,-75.56791995099996,40.140999409000074
Logan Mills Covered Bridge,1979,-77.38614841099997,41.00575787500003
Ramp Covered Bridge,1980,-77.52351311299998,40.136308659000065
Pool Forge Covered Bridge,1980,-75.99970081299995,40.14095234300004
Weaver's Mill Covered Bridge,1980,-75.97617904899994,40.12971171500004
Forry's Mill Covered Bridge,1980,-76.47809569699996,40.06646082800006
Seigrist's Mill Covered Bridge,1980,-76.47103119399998,40.076010386000064
Butcher's Mill Covered Bridge,1980,-76.13452187799999,40.20790735500003
Bitzer's Mill Covered Bridge,1980,-76.15194705699997,40.14034727500007
Leaman Place Covered Bridge,1980,-76.10796481099999,40.01221529700007
White Rock Forge Covered Bridge,1980,-76.08987009699996,39.824717692000036
Landis Mill Covered Bridge,1980,-76.34504622799994,40.06853322100005
Pinetown Covered Bridge,1980,-76.24827818199998,40.10574379900004
Buck Hill Farm Covered Bridge,1980,-76.30052235499994,40.132106056000055
Shearer's Covered Bridge,1980,-76.38995458999995,40.17205801700004
Kaufman's Distillery Covered Bridge,1980,-76.40989628699998,40.148213148000025
Colemanville Covered Bridge,1980,-76.34195368499996,39.89874301200007
Lime Valley Covered Bridge,1980,-76.23463171599997,39.96066021100006
Erb's Covered Bridge,1980,-76.24389155599994,40.167683828000065
Herr's Mill Covered Bridge,1980,-76.16193980699995,40.00988382300005
Neff's Mill Covered Bridge,1980,-76.22558912699998,39.97877523300008
Red Run Covered Bridge,1980,-76.08172060599998,40.175710268000046
Baumgardner's Mill Covered Bridge,1980,-76.29518025499993,39.93062815500008
Pine Grove Covered Bridge,1980,-76.04452773299994,39.79360149900003
Shenk's Mill Covered Bridge,1980,-76.42518486699998,40.11577345000006
Dimmsville Covered Bridge,1979,-77.13857911699995,40.60636542100008
Zook's Mill Covered Bridge,1980,-76.23136148899994,40.130610208000064
Bogert Covered Bridge,1980,-75.50429631099996,40.56887210900004
Schlicher Covered Bridge,1980,-75.62684457199998,40.66169227700004
Geiger Covered Bridge,1980,-75.61641120899998,40.64634350600005
Manasses Guth Covered Bridge,1980,-75.55334211999997,40.62846587800004
Rex Covered Bridge,1980,-75.61263950799997,40.63483232400006
Wehr Covered Bridge,1980,-75.50429631099996,40.56887210900004
Bittenbender Covered Bridge,1980,-76.22458184299995,41.18089351800006
Cogan House Covered Bridge,1980,-77.20069636099998,41.39820392400003
Lairdsville Covered Bridge,1980,-76.63574188399997,41.207312166000065
Horsham--Montgomery Bridge,1988,-75.19147022099997,40.237741750000055
Kreiderville Covered Bridge,1980,-75.49267552199996,40.72369372300005
Bistline Covered Bridge,1980,-77.47036787799993,40.33400955800005
Book's Covered Bridge,1980,-77.52439595399994,40.32455465100003
Dellville Covered Bridge,1980,-77.11627957699994,40.36364806500006
Adairs Covered Bridge,1980,-77.42378776199996,40.34148169300005
Rice Covered Bridge,1980,-77.30928907599997,40.335899779000044
Red Covered Bridge,1980,-77.00364203399994,40.568071702000054
Waggoner Covered Bridge,1980,-77.37285680599996,40.35947377200006
New Germantown Covered Bridge,1980,-77.56796874399998,40.306659953000064
Mt. Pleasant Covered Bridge,1980,-77.54522437999998,40.31508998100003
Fleisher Covered Bridge,1980,-77.15822337799995,40.48952594100007
Saville Covered Bridge,1980,-77.39613400599995,40.43808205500005
Kochendefer Covered Bridge,1980,-77.38715819599997,40.42430590400005
Kreigbaum Covered Bridge,1979,-76.50764411999995,40.84748758300003
Richards Covered Bridge,1979,-76.50764411999995,40.84748758300003
"Knoebel, Lawrence L., Covered Bridge",1979,-76.50546983499999,40.87724303700003
Rishel Covered Bridge,1979,-76.81570903799997,40.96023990900005
Himmel's Church Covered Bridge,1979,-76.71962250799999,40.72318005600005
"Brown, Gottlieb, Covered Bridge",1979,-76.77369061999997,41.00188049900004
Keefer Station Covered Bridge,1979,-76.72331072899993,40.87058848100003
Dreese's Covered Bridge,1979,-77.14481880499994,40.77528144100006
Gross Bridge,1977,-77.22307180399997,40.751863892000074
Aline Covered Bridge,1979,-76.97920397399997,40.67659143800006
East Oriental Covered Bridge,1979,-77.00103092699999,40.638921398000036
North Oriental Covered Bridge,1979,-77.01117852099998,40.66180557800004
Forksville Covered Bridge,1980,-76.59979137899995,41.48848018700005
Sonestown Covered Bridge,1980,-76.55495249899997,41.34642387400004
Hayes Bridge,1980,-77.09185053999994,40.92627773400005
Millmont Red Bridge,1980,-77.15549190199994,40.87826363700003
Factory Bridge,1980,-76.90297879099995,41.07367695700003
Van Sant Covered Bridge,1980,-74.95770651299995,40.32708674000003
Halfway Lake Dam,1987,-77.18943450199998,40.99003443700008
Greenwood Lake Dam,1987,-77.75867369799994,40.64877165000007
Cherry Springs Picnic Pavilion,1987,-77.82275229899994,41.66150465100003
Waterville Bridge,1988,-76.53161249599998,40.480351694000035
Keller's Covered Bridge,1980,-76.20482585999997,40.16998916700004
Buttonwood Covered Bridge,1980,-77.13018492699996,41.50977651900007
Gilbert Bridge,1989,-76.98212661699995,40.153653320000046
Frehn Bridge,1990,-77.99101727599998,40.13345036700008
Runk Bridge,1990,-77.88700930399995,40.277961092000055
Corbin Bridge,1990,-77.98300277499999,40.454675483000074
Lackawanna Iron and Coal Company Furnace,1991,-75.66211149399999,41.40457004900003
Farrandsville Iron Furnace,1991,-77.51410602699997,41.17488986400008
Dauphin County Bridge No. 27,1993,-76.85605798499995,40.634857984000064
University Avenue Bridge,1994,-75.19743647299998,39.94185494800007
University Avenue Bridge,1994,-75.19662096099995,39.943207837000045
Union Canal Tunnel,1974,-76.46135700399998,40.34952798900008
"Muddy Creek Bridge, Maryland and Pennsylvania Railroad",1995,-76.35105236699997,39.760340350000035
"Bridge 182+42, Northern Central Railway",1995,-76.72340619899995,39.77756892800005
"Bridge 634, Northern Central Railway",1995,-76.72026165599993,39.773201021000034
"Deer Creek Bridge, Stewartstown Railroad",1995,-76.64821974799997,39.75839055200004
"Ridge Road Bridge, Stewartstown Railroad",1995,-76.62560651499996,39.75979080500008
"Stone Arch Road Bridge, Stewartstown Railroad",1995,-76.68701240999997,39.75035502000003
"Bridge 5+92, Northern Central Railway",1995,-76.77126020099996,39.85423745200006
"South Road Bridge, Northern Central Railway",1995,-76.76046838099995,39.82070732400007
"Delta Trestle Bridge, Maryland and Pennsylvania Railroad",1995,-76.32990256899996,39.72896048700005
"Scott Creek Bridge--North, Maryland and Pennsylvania Railroad",1995,-76.34108726899996,39.746130538000045
"Valley Road Bridge, Stewartstown Railroad",1995,-76.60939327299997,39.755331961000024
"Howard Tunnel, Northern Central Railway",1995,-76.75022096399994,39.891134487000045
Pequabuck Bridge,1984,-72.83987762899994,41.71659052200005
Winchester Soldiers' Monument,1984,-73.07237700699994,41.92471985000003
Willimantic Footbridge,1979,-72.21310560799998,41.71182910700003
Willimantic Footbridge,1979,-72.21413996799998,41.71014305700004
Comstock's Bridge,1976,-72.44858045599995,41.55311669800005
Beckley Furnace,1978,-73.29221911999997,42.010966963000044
Bull's Bridge,1972,-73.50930526899998,41.67570063000005
West Cornwall Bridge,1975,-73.36389217699997,41.87178096500003
Boardman's Bridge,1976,-73.45001120999996,41.59331346500005
Lover's Leap Bridge,1976,-73.40670565599999,41.54417375100007
Farmington River Railroad Bridge,1972,-72.64120691299996,41.857872126000075
Stone Bridge,1985,-72.67630905999994,41.76239370400003
Bronson Windmill,1971,-73.29178687999996,41.17259616200005
River Road Stone Arch Railroad Bridge,1986,-72.42519835699994,41.58033487500006
DORIS (Sailing yacht),1984,-72.39244236999997,41.38352540900007
Lake Compounce Carousel,1978,-72.92230609699999,41.639211604000025
Housatonic River Railroad Bridge,1987,-73.10974084999998,41.205422173000045
Blackledge River Railroad Bridge,1986,-72.42205192199998,41.584047002000034
Lighthouse Point Carousel,1983,-72.90281370299994,41.248361559000045
Rapallo Viaduct,1986,-72.47146220999997,41.57204058800005
Rapallo Viaduct,1986,-72.46622137099996,41.57111457100007
Saugatuck River Bridge,1987,-73.36905161999994,41.12282312000008
BERKSHIRE NO. 7,1978,-73.18681388199997,41.17855806400007
ELMER S. DAILEY,1978,-73.18668974899998,41.17873625900006
